id;isHead;sHeadDate;sGHeadDate;sTotal;sTarget;isTarget;isNotOnlyTarget;cDaysBetween;isSameDay;isLater;isEarlier;cBus;cEmpl;cCust;isSameOrNever;isLaterOrNever;sGS;sG;sT;sS;isRep;isBF;cSMen;cAMen;dFirstSale;cWorkMonth;cSaleMonth;isServer;isBUCorp;is50lic;isEGG;isBuh;isZUP;isKPR;isUT;isBS;isAnyBuh;isBTOR;isService;isLicense;isPOS
613682;1;1650;1650;7550;0;0;0;0;0;0;0;2;3;1;1;1;1650;1650;0;0;1;0;1;1;42478;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613739;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42478;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
210594;1;13000;13000;25378;0;0;0;0;0;0;0;3;3;1;1;1;15490;13000;0;2490;0;0;1;1;42478;7;7;0;0;0;0;1;0;0;0;0;1;0;1;0;0
666475;1;4950;4950;23550;0;0;0;0;0;0;0;2;2;1;1;1;4950;4950;0;0;1;0;2;4;42478;6;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613687;1;6600;6600;6600;0;0;0;0;0;0;0;1;5;1;1;1;6600;6600;0;0;0;0;1;1;42479;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613729;1;13000;13000;13000;0;0;0;0;0;0;0;1;1;1;1;1;13000;13000;0;0;0;0;1;1;42479;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
539792;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42479;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613747;1;3300;3300;11292;0;0;0;0;0;0;0;2;1;1;1;1;3300;3300;0;0;0;0;1;2;42479;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
894728;1;13000;13000;13000;17400;1;1;0;1;0;0;1;5;1;1;0;13000;13000;0;0;0;0;1;3;42479;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
758173;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42479;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613770;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42479;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613737;1;3300;3300;5790;0;0;0;0;0;0;0;2;8;1;1;1;5790;3300;0;2490;0;0;1;1;42480;4;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
613768;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613766;1;1650;1650;1650;0;0;0;0;0;0;0;1;10;1;1;1;1650;1650;0;0;0;0;1;0;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613683;1;1650;1650;1650;0;0;0;0;0;0;0;1;5;1;1;1;1650;1650;0;0;0;0;1;1;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613563;1;11690;3300;20850;0;0;0;0;0;0;0;3;1;1;1;1;3300;3300;0;0;1;0;2;2;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1
613722;1;3300;3300;10770;0;0;0;0;0;0;0;2;1;1;1;1;10770;3300;0;7470;0;0;2;1;42480;5;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
824587;1;30400;30400;43000;0;0;0;0;0;0;0;1;17;1;1;1;43000;43000;0;0;0;0;3;2;42419;6;3;0;0;0;0;1;0;0;1;0;1;0;0;1;0
613783;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613707;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
500689;1;30200;30200;40088;0;0;0;0;0;0;0;2;40;1;1;1;30200;30200;0;0;0;0;1;2;42438;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
875291;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;0;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613808;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1111112;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1110999;1;11690;3300;16670;0;0;0;0;0;0;0;3;12;1;1;1;8280;3300;0;4980;1;0;1;1;42453;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
613724;1;3300;3300;3300;0;0;0;0;0;0;0;1;10;1;1;1;3300;3300;0;0;0;0;1;0;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
598166;1;10500;1650;10500;0;0;0;0;0;0;0;2;3;1;1;1;1650;1650;0;0;1;0;1;2;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613571;1;13000;13000;13000;0;0;0;0;0;0;0;1;1;1;1;1;13000;13000;0;0;0;0;2;0;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
894135;1;13000;13000;21590;17400;1;1;0;1;0;0;2;10;1;1;0;19300;19300;0;0;0;0;1;3;42418;3;2;0;0;0;0;1;1;0;0;0;1;0;0;1;1
613717;1;13000;13000;47674;17400;1;1;0;1;0;0;4;40;1;1;0;35410;13000;0;22410;1;0;2;3;42481;6;6;0;0;0;0;1;1;0;0;0;1;0;1;0;0
613726;1;19300;19300;19300;0;0;0;0;0;0;0;1;1;1;1;1;19300;19300;0;0;0;0;1;1;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
613814;1;1650;1650;1650;0;0;0;0;0;0;0;1;5;1;1;1;1650;1650;0;0;0;0;1;0;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
321215;1;19300;19300;33140;17400;1;1;0;1;0;0;2;40;1;1;0;33140;19300;0;13840;0;0;1;1;42453;7;5;0;0;0;0;1;1;0;0;0;1;0;1;1;0
613777;1;13000;13000;13500;0;0;0;0;0;0;0;2;6;1;1;1;13000;13000;0;0;0;0;2;1;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613784;1;3300;3300;3300;4600;1;1;0;1;0;0;1;1;1;1;0;3300;3300;0;0;0;0;1;0;42482;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
613806;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613782;1;1650;1650;26950;0;0;0;0;0;0;0;2;6;1;1;1;19050;19050;0;0;1;0;2;3;42482;3;2;0;0;0;0;1;0;0;1;0;1;0;0;0;0
613792;1;1650;1650;1650;0;0;0;0;0;0;0;1;6;1;1;1;1650;1650;0;0;0;0;1;3;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613800;1;3300;3300;3300;0;0;0;0;0;0;0;1;4;1;1;1;3300;3300;0;0;0;0;1;0;42500;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613854;1;13000;13000;21240;0;0;0;0;0;0;0;2;1;1;1;1;13000;13000;0;0;0;0;1;2;42494;5;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0
